3,25,77,56278
1,41,4,165
4,39,8,1760
9,36,345,289593
3,null,null,1760
9,34,6,1989
6,null,null,32196
4,null,null,32196
2,39,65,0
6,37,96,75036
37,61,96,56367
120,30,206,179802
64,33,10,3653
18,null,null,75039
23,25,36,26483
8,null,null,0
4,38,28,17573
3,null,null,14400
1,22,4,475
12,null,null,17576
1,null,null,14400
27,null,null,14400
12,24,138,118462
5,38,14,6612
6,29,26,10767
16,60,397,272541
64,34,247,200919
6,35,118,74572
10,25,415,335597
4,58,18,483
9,33,9,3295
3,35,21,10767
12,59,392,272541
9,34,242,200919
4,34,120,74572
26,26,406,335597
4,42,8,483
6,33,9,3295
79,34,21,10767
8,26,339,272541
27,34,242,200919
10,25,427,335597
4,57,20,483
10,41,124,88610
5,39,85,64071
3,29,9,1327
2,23,5,1069
48,23,4,107
20,22,6,810
77,23,5,144
219,22,88,75036
19,20,3,29
30,null,null,14400
1,null,null,107
1,null,null,107
0,null,null,1469
37,null,null,14400
73,36,263,206431
25,35,25,18305
34,24,9,3646
1,28,6,1069
4,29,11,460
8,23,20,11266
1,28,10,3970
16,23,4,810
1,28,5,1469
13,null,null,41610
146,23,39,30198
24,null,null,14400
45,null,null,107
6,null,null,107
74,null,null,1469
16,null,null,14400
2,23,4,144
10,19,4,78
86,null,null,206659
75,32,25,18305
219,24,11,4274
32,36,11,3646
8,24,10,460
11,23,21,11266
26,23,3,144
2,22,5,1469
112,null,null,41610
11,19,92,69889
4,20,40,33951
29,21,20,14400
9,null,null,107
1,null,null,107
15,null,null,14400
2,null,null,1469
25,33,254,206431
528,40,711,735160
15,57,315,244122
24,34,64,47326
2,28,20,12096
3,30,118,49599
3,33,28,4593
3,58,14,487
325,36,676,720300
10,56,312,244116
5,28,5,1142
5,28,19,12096
5,34,120,49599
3,48,28,4593
1,27,6,487
323,34,685,735160
9,66,500,244116
45,29,20,12096
5,28,128,49599
4,46,27,4593
1,35,8,487
1320,28,160,105589
1279,29,57,47326
58,35,32,17941
5,85,70,47326
211,39,35,17941
1355,52,74,47326
51,27,117,91539
9,62,83,47326
24,28,41,0
19,60,99,47326
21,935,111,1011
9,28,118,91539
5,64,77,47326
171,44,764,655966
9,25,130,110753
87,22,98,80617
4,58,12,90
153,29,767,655966
7,24,151,110753
60,33,59,47326
2,37,5,90
3031,28,767,655966
14,61,151,110753
3,35,59,47326
16,68,95,90
32,40,636,527096
10,37,146,123067
5,25,153,122288
330,78,90,59348
22,35,10,4156
13,57,376,290056
4,45,115,0
220,42,510,423720
9,34,78,59685
83,26,228,184350
22,62,405,290056
5,44,143,0
56,29,506,423720
4,38,151,123067
71,28,154,122288
19,57,417,289593
4,39,67,0
4,40,71,49482
7,36,5,67
6,66,71,3524
11,35,40,23447
3,25,118,70241
7,33,39,24503
25,64,131,97121
9,26,4,67
10,40,36,23447
9,66,191,70241
16,35,44,24503
743,34,114,97121
28,38,65,49989
40,30,4,253
2,38,7,67
9,26,56,36875
3,29,133,70241
2,43,37,24503
32,29,212,168770
3,59,31,9163
80,33,115,96277
4,22,29,18813
7,60,129,50762
10,35,231,199994
8,34,81,83818
21,34,232,174237
43,33,21,12809
3,61,31,9163
71,41,159,131258
4,25,46,31959
10,39,56,50762
20,38,190,199994
2,32,45,22630
3,59,27,5109
7,27,227,174237
4,38,22,9163
19,26,55,50762
123,24,183,199994
2,23,36,22630
177,23,216,174237
109,31,125,103280
1,27,10,4318
93,null,null,47332
18,24,94,80033
0,24,6,1569
151,null,null,75039
18,54,432,366669
8,32,27,17573
4,null,null,17576
41,24,20,14400
23,27,56,42045
21,null,null,14400
12,29,124,103280
1,33,9,3690
3,67,22,4318
4,24,6,1469
47,34,98,80039
31,46,12,1569
68,null,null,47332
49,24,117,101124
56,32,50,22960
42,39,28,17573
13,22,20,14400
115,27,125,103280
22,29,332,289593
17,35,109,88145
4,null,null,47332
2,44,7,1569
3,27,54,38536
10,28,23,13219
1,30,8,2509
183,24,163,142018
11,null,null,75039
15,null,null,114638
34,23,54,42045
10,null,null,14400
9,23,28,17573
10,null,null,14400
9,47,94,69541
20,29,57,39025
1,29,6,57
12,60,504,290056
3,46,8,107
161,26,149,114615
5,58,29,17573
9,24,20,14400
897,36,109,69541
3,80,20,57
212,null,null,32451
1,22,3,107
8,35,104,69541
5,23,4,57
69,23,44,32386
5,27,6,1738
3,26,39,17573
2,26,23,14400
3,25,31,18257
24,26,26,18458
1,35,4,318
2,31,11,4859
40,24,9,2890
16,23,165,143888
13,23,9,3396
4,67,65,1023
3,38,6,652
10,34,141,85112
1,35,7,1329
1,27,5,316
1,30,12,4859
2,27,4,52
17,22,14,3711
2,24,4,652
45,65,64,1023
9,37,185,85112
14,24,145,120988
2,34,7,1329
3,33,13,7809
4,26,10,52
6,24,9,2890
1,40,8,1023
193,37,120,85117
96,33,218,170884
3,58,16,1469
167,39,192,171275
4,37,60,47326
157,32,219,170884
3,81,17,1469
59,35,122,93376
4,40,60,47326
171,32,31,18068
6,71,19,1469
58,32,128,93376
147,43,310,249783
16,35,193,162168
13,32,51,35659
18,27,12,5301
23,25,4,107
5,38,19,12672
8,24,5,1623
24,76,131,0
6,37,46,17573
4,62,84,14400
117,25,70,59314
5,56,63,35659
20,35,12,5301
1,26,41,27049
10,30,3,107
46,25,165,142877
2,38,7,1562
90,31,24,14972
0,25,5,43
5,25,6,1623
5,33,70,0
12,63,117,17573
24,49,29,14400
24,59,211,202939
17,25,70,59314
4,60,63,35659
9,34,15,5301
22,70,536,290703
22,59,13,107
1,37,9,1562
31,61,95,17573
2,45,34,14400
55,35,191,151559
111,26,198,162304
14,54,6,89
56,26,27,16351
17,70,81,3591
184,32,15,6214
128,38,309,248408
17,39,113,86018
111,37,5,107
15,33,6,953
291,23,4,54
160,23,334,290703
213,null,null,107
8,null,null,107
15,null,null,17576
13,null,null,14400
26,null,null,290713
25,40,201,151559
458,37,32,18676
9,null,null,1282
87,28,103,83012
49,33,5,89
2,33,8,3591
36,34,13,6214
32,44,112,86018
115,38,13,3955
9,35,5,107
11,34,13,5730
46,null,null,107
22,22,49,0
15,null,null,189524
1,null,null,8493
0,null,null,107
10,null,null,114638
3,null,null,0
99,31,21,14400
18,null,null,14400
2,null,null,17576
27,null,null,14400
4,63,70,3992
5,null,null,0
25,33,193,151559
2,null,null,18681
148,null,null,1282
53,29,4,89
33,27,26,16351
11,34,13,3591
32,32,14,6214
97,30,310,248408
61,null,null,47332
100,48,15,3955
91,30,5,107
14,24,12,5730
119,20,15,7939
106,18,4,118
51,null,null,107
167,null,null,189524
61,null,null,8493
26,null,null,0
7,35,151,110383
3,66,58,22894
11,52,301,245760
16,22,122,101201
12,23,29,20810
0,21,8,2779
281,33,11,2838
2,31,39,22894
40,57,143,101201
55,26,8,2411
56,30,61,47326
5,24,119,101206
18,24,42,28733
5,44,52,20810
4,36,149,110383
3,36,62,22894
33,59,447,245760
10,35,128,101207
10,27,63,47326
10,33,44,28733
4,26,35,20810
39,879,147,14034
2,27,9,3059
2,37,6,1025
9,80,23,2384
6,34,105,48673
11,70,22,109
47,33,18,9632
12,null,null,96381
12,29,10,4921
22,41,42,12528
5,87,41,8346
4,34,5,278
7,44,128,44338
6,null,null,96381
2,42,9,1762
4,28,19,9632
2,23,26,16361
1,24,23,12528
5,25,14,8346
4,56,63,0
10,36,93,44338
136,null,null,96381
3,27,5,752
2,26,10,4921
6,51,33,12528
4,64,41,8346
175,32,400,335367
47,36,313,246830
8,36,14,1679
2,35,9,3399
143,27,111,73116
58,30,14,5904
436,41,89,75036
5,60,51,17573
3,56,29,14400
625,61,183,101092
377,34,45,32386
374,34,301,246830
1,27,9,3399
5,67,61,107
2,30,13,5904
13,30,34,17630
8,25,89,75036
11,64,134,86016
60,67,54,17573
3,33,22,14400
177,31,398,335367
13,34,310,246830
56,34,6,1679
5,69,65,3399
11,30,103,73116
62,36,12,5904
68,22,103,86016
4,61,41,17573
20,52,28,14400
116,27,6,1031
11,28,325,241733
5,64,136,47326
2,37,9,1569
134,33,151,123469
11,63,337,241727
16,60,153,47326
2,46,17,1569
32,35,151,123469
12,61,366,241727
19,60,155,47326
3,35,9,1569
189,30,310,251652
142,34,190,155680
61,30,6,1278
10,28,18,11104
7,27,11,1584
2,52,6,31
247,37,105,84244
151,27,185,155680
4,26,20,11104
6,48,11,1584
5,61,89,94
10,66,21,31
17,931,209,82698
49,100,309,251652
15,62,205,155680
2,27,19,11104
3,34,11,1584
23,110,186,94
5,67,16,31
344,46,1015,925595
20,37,4,182
12,40,443,358761
12,53,146,93376
10,50,313,246940
3,51,6,487
187,55,1010,925595
30,39,4,182
18,40,452,358761
6,60,145,93376
23,53,322,246940
10,742,131,47326
4,61,89,16852
1,35,5,182
9,64,197,119628
11,104,41,4593
6,50,141,93376
21,49,313,246940
2,55,7,487
2,31,61,40029
11,37,16,2103
571,25,18,9884
7,null,null,83615
38,27,7,2005
8,26,10,4405
185,19,142,114615
92,null,null,75039
92,30,11,3686
8,34,9,2837
3,65,14,100
22,36,7,65
33,33,21,14400
11,null,null,17576
2,null,null,14400
1163,33,785,697242
16,30,32,21688
87,29,6,1634
70,null,null,107
21,null,null,75039
27,34,107,84240
7,40,7,100
2,41,5,65
15,26,52,0
15,null,null,17576
20,null,null,14400
1171,27,267,210845
16,null,null,83615
11,21,44,32386
21,27,4,59
3,31,104,84240
6,64,18,2837
2,38,7,100
1,37,4,65
7,56,53,0
32,null,null,17576
13,null,null,14400
200,55,2101,1573808
57,21,68,47970
1,21,5,57
4,23,15,7323
3,21,36,21767
222,57,2159,1573808
3,24,8,2960
59,24,47,34104
65,26,3,57
27,32,6,1033
54,24,20,6839
2,24,35,21767
724,59,2172,1573808
128,28,21,11156
1,21,8,2960
73,21,47,34104
3,30,4,1033
6,26,14,7323
2,22,34,21767
110,29,7,2211
16,26,205,145424
8,830,172,14208
1,null,null,14214
2,54,32,4683
5,33,71,56066
19,65,336,145424
6,42,11,2211
5,65,63,0
58,29,198,145424
7,69,100,0
92,65,2944,2744640
25,56,72,47326
222,40,2894,2744640
4,37,59,47326
227,39,2891,2744640
5,37,59,47326
